日期,时间,金价(USD/盎司),金价(CNY/克)
2026-03-08,03:40:00,5174.00,1151.13
2026-03-08,03:45:00,5174.00,1151.13
2026-03-08,03:50:00,5174.00,1151.13
2026-03-08,03:55:00,5174.00,1151.13
2026-03-08,04:00:00,5174.00,1151.13
2026-03-08,04:05:00,5174.00,1151.13
2026-03-08,04:10:00,5174.00,1151.13
2026-03-08,04:15:00,5174.00,1151.13
2026-03-08,04:20:00,5174.00,1151.13
2026-03-08,04:25:00,5174.00,1151.13
2026-03-08,04:30:00,5174.00,1151.13
2026-03-08,04:35:00,5174.00,1151.13
2026-03-08,04:40:00,5174.00,1151.13
2026-03-08,04:45:00,5174.00,1151.13
2026-03-08,04:50:00,5174.00,1151.13
2026-03-08,04:55:00,5174.00,1151.13
2026-03-08,05:00:00,5174.00,1151.13
2026-03-08,05:05:00,5174.00,1151.13
2026-03-08,05:10:00,5174.00,1151.13
2026-03-08,05:15:00,5174.00,1151.13
2026-03-08,05:20:00,5174.00,1151.13
2026-03-08,05:25:00,5174.00,1151.13
2026-03-08,05:30:00,5174.00,1151.13
2026-03-08,05:35:00,5174.00,1151.13
2026-03-08,05:40:00,5174.00,1151.13
2026-03-08,05:45:00,5174.00,1151.13
2026-03-08,05:50:00,5174.00,1151.13
2026-03-08,05:55:00,5174.00,1151.13
2026-03-08,06:00:00,5174.00,1151.13
2026-03-08,06:05:00,5174.00,1151.13
2026-03-08,06:10:00,5174.00,1151.13
2026-03-08,06:15:00,5174.00,1151.13
2026-03-08,06:20:00,5174.00,1151.13
2026-03-08,06:25:00,5174.00,1151.13
2026-03-08,06:30:00,5174.00,1151.13
2026-03-08,06:35:00,5174.00,1151.13
2026-03-08,06:40:00,5174.00,1151.13
2026-03-08,06:45:00,5174.00,1151.13
2026-03-08,06:50:00,5174.00,1151.13
2026-03-08,06:55:00,5174.00,1151.13
2026-03-08,07:00:00,5174.00,1151.13
2026-03-08,07:05:00,5174.00,1151.13
2026-03-08,07:10:00,5174.00,1151.13
2026-03-08,07:15:00,5174.00,1151.13
2026-03-08,07:20:00,5174.00,1151.13
2026-03-08,07:25:00,5174.00,1151.13
2026-03-08,07:30:00,5174.00,1151.13
2026-03-08,07:35:00,5174.00,1151.13
2026-03-08,07:40:00,5174.00,1151.13
2026-03-08,07:45:00,5174.00,1151.13
2026-03-08,07:50:00,5174.00,1151.13
2026-03-08,07:55:00,5174.00,1151.13
2026-03-08,10:00:00,5174.00,1151.13
2026-03-08,10:05:00,5174.00,1151.13
2026-03-08,10:10:00,5174.00,1151.13
2026-03-08,10:15:00,5174.00,1151.13
2026-03-08,10:20:00,5174.00,1151.13
2026-03-08,10:25:00,5174.00,1151.13
2026-03-08,10:30:00,5174.00,1151.13
2026-03-08,10:35:00,5174.00,1151.13
2026-03-08,10:40:00,5174.00,1151.13
2026-03-08,10:45:00,5174.00,1151.13
2026-03-08,10:50:00,5174.00,1151.13
2026-03-08,10:55:00,5174.00,1151.13
2026-03-08,11:00:00,5174.00,1151.13
2026-03-08,11:05:00,5174.00,1151.13
2026-03-08,11:10:00,5174.00,1151.13
2026-03-08,11:15:00,5174.00,1151.13
2026-03-08,11:20:00,5174.00,1151.13
2026-03-08,11:25:00,5174.00,1151.13
2026-03-08,11:35:00,5174.00,1151.13
2026-03-08,11:40:00,5174.00,1151.13
2026-03-08,11:45:00,5174.00,1151.13
2026-03-08,11:50:00,5174.00,1151.13
2026-03-08,11:55:00,5174.00,1151.13
2026-03-08,12:00:00,5174.00,1151.13
2026-03-08,12:05:00,5174.00,1151.13
2026-03-08,12:10:00,5174.00,1151.13
2026-03-08,12:15:00,5174.00,1151.13
2026-03-08,12:20:00,5174.00,1151.13
2026-03-08,12:25:00,5174.00,1151.13
2026-03-08,12:30:00,5174.00,1151.13
2026-03-08,12:35:00,5174.00,1151.13
2026-03-08,12:40:00,5174.00,1151.13
2026-03-08,12:45:00,5174.00,1151.13
2026-03-08,12:50:00,5174.00,1151.13
2026-03-08,12:55:00,5174.00,1151.13
2026-03-08,13:00:00,5174.00,1151.13
2026-03-08,13:05:00,5174.00,1151.13
2026-03-08,13:10:00,5174.00,1151.13
2026-03-08,13:15:00,5174.00,1151.13
2026-03-08,13:20:00,5174.00,1151.13
2026-03-08,13:25:00,5174.00,1151.13
2026-03-08,13:30:00,5174.00,1151.13
2026-03-08,13:35:00,5174.00,1151.13
2026-03-08,13:40:00,5174.00,1151.13
2026-03-08,13:45:00,5174.00,1151.13
2026-03-08,13:50:00,5174.00,1151.13
2026-03-08,13:55:00,5174.00,1151.13
2026-03-08,14:00:00,5174.00,1151.13
2026-03-08,14:05:00,5174.00,1151.13
2026-03-08,14:10:00,5174.00,1151.13
2026-03-08,14:15:00,5174.00,1151.13
2026-03-08,14:20:00,5174.00,1151.13
2026-03-08,14:25:00,5174.00,1151.13
2026-03-08,14:30:00,5174.00,1151.13
2026-03-08,14:35:00,5174.00,1151.13
2026-03-08,14:40:00,5174.00,1151.13
2026-03-08,14:45:00,5174.00,1151.13
2026-03-08,14:50:00,5174.00,1151.13
2026-03-08,14:55:00,5174.00,1151.13
2026-03-08,15:00:00,5174.00,1151.13
2026-03-08,15:05:00,5174.00,1151.13
2026-03-08,15:10:00,5174.00,1151.13
2026-03-08,15:15:00,5174.00,1151.13
2026-03-08,15:20:00,5174.00,1151.13
2026-03-08,15:25:00,5174.00,1151.13
2026-03-08,15:30:00,5174.00,1151.13
2026-03-08,15:35:00,5174.00,1151.13
2026-03-08,15:40:00,5174.00,1151.13
2026-03-08,15:45:00,5174.00,1151.13
2026-03-08,15:50:00,5174.00,1151.13
2026-03-08,15:55:00,5174.00,1151.13
2026-03-08,16:00:00,5174.00,1151.13
2026-03-08,16:05:00,5174.00,1151.13
2026-03-08,16:10:00,5174.00,1151.13
2026-03-08,16:15:00,5174.00,1151.13
2026-03-08,16:20:00,5174.00,1151.13
2026-03-08,16:25:00,5174.00,1151.13
2026-03-08,16:30:00,5174.00,1151.13
2026-03-08,16:35:00,5174.00,1151.13
2026-03-08,16:40:00,5174.00,1151.13
2026-03-08,16:45:00,5174.00,1151.13
2026-03-08,16:50:00,5174.00,1151.13
2026-03-08,16:55:00,5174.00,1151.13
2026-03-08,17:00:00,5174.00,1151.13
2026-03-08,17:05:00,5174.00,1151.13
2026-03-08,17:10:00,5174.00,1151.13
2026-03-08,17:15:00,5174.00,1151.13
2026-03-08,17:20:00,5174.00,1151.13
2026-03-08,17:25:00,5174.00,1151.13
2026-03-08,17:30:00,5174.00,1151.13
2026-03-08,17:35:00,5174.00,1151.13
2026-03-08,17:40:00,5174.00,1151.13
2026-03-08,17:45:00,5174.00,1151.13
2026-03-08,17:50:00,5174.00,1151.13
2026-03-08,17:55:00,5174.00,1151.13
2026-03-08,18:00:00,5174.00,1151.13
2026-03-08,18:05:00,5174.00,1151.13
2026-03-08,18:10:00,5174.00,1151.13
2026-03-08,18:15:00,5174.00,1151.13
2026-03-08,18:20:00,5174.00,1151.13
2026-03-08,18:25:00,5174.00,1151.13
2026-03-08,18:30:00,5174.00,1151.13
2026-03-08,18:35:00,5174.00,1151.13
2026-03-08,18:40:00,5174.00,1151.13
2026-03-08,18:45:00,5174.00,1151.13
2026-03-08,18:50:00,5174.00,1151.13
2026-03-08,18:55:00,5174.00,1151.13
2026-03-08,19:00:00,5174.00,1151.13
2026-03-08,19:05:00,5174.00,1151.13
2026-03-08,19:10:00,5174.00,1151.13
2026-03-08,19:15:00,5174.00,1151.13
2026-03-08,19:20:00,5174.00,1151.13
2026-03-08,19:25:00,5174.00,1151.13
2026-03-08,19:30:00,5174.00,1151.13
2026-03-08,19:35:00,5174.00,1151.13
2026-03-08,19:40:00,5174.00,1151.13
2026-03-08,19:45:00,5174.00,1151.13
2026-03-08,19:50:00,5174.00,1151.13
2026-03-08,19:55:00,5174.00,1151.13
2026-03-08,20:00:00,5174.00,1151.13
2026-03-08,20:05:00,5174.00,1151.13
2026-03-08,20:10:00,5174.00,1151.13
2026-03-08,20:15:00,5174.00,1151.13
2026-03-08,20:20:00,5174.00,1151.13
2026-03-08,20:25:00,5174.00,1151.13
2026-03-08,20:30:00,5174.00,1151.13
2026-03-08,20:35:00,5174.00,1151.13
2026-03-08,20:40:00,5174.00,1151.13
2026-03-08,20:45:00,5174.00,1151.13
2026-03-08,20:50:00,5174.00,1151.13
2026-03-08,20:55:00,5174.00,1151.13
2026-03-08,21:00:00,5174.00,1151.13
2026-03-08,21:05:00,5174.00,1151.13
2026-03-08,21:10:00,5174.00,1151.13
2026-03-08,21:15:00,5174.00,1151.13
2026-03-08,21:20:00,5174.00,1151.13
2026-03-08,21:25:00,5174.00,1151.13
2026-03-08,21:30:00,5174.00,1151.13
2026-03-08,21:35:00,5174.00,1151.13
2026-03-08,21:40:00,5174.00,1151.13
2026-03-08,21:45:00,5174.00,1151.13
2026-03-08,21:50:00,5174.00,1151.13
2026-03-08,21:55:00,5174.00,1151.13
2026-03-08,22:00:00,5174.00,1151.13
2026-03-08,22:05:00,5174.00,1151.13
2026-03-08,22:10:00,5174.00,1151.13
2026-03-08,22:15:00,5174.00,1151.13
2026-03-08,22:20:00,5174.00,1151.13
2026-03-08,22:25:00,5174.00,1151.13
2026-03-08,22:30:00,5174.00,1151.13
2026-03-08,22:35:00,5174.00,1151.13
2026-03-08,22:40:00,5174.00,1151.13
2026-03-08,22:45:00,5174.00,1151.13
2026-03-08,22:50:00,5174.00,1151.13
2026-03-08,22:55:00,5174.00,1151.13
2026-03-08,23:00:00,5174.00,1151.13
2026-03-08,23:05:00,5174.00,1151.13
2026-03-08,23:10:00,5174.00,1151.13
2026-03-08,23:15:00,5174.00,1151.13
2026-03-08,23:20:00,5174.00,1151.13
2026-03-08,23:25:00,5174.00,1151.13
2026-03-08,23:30:00,5174.00,1151.13
2026-03-08,23:35:00,5174.00,1151.13
2026-03-08,23:40:00,5174.00,1151.13
2026-03-08,23:45:00,5174.00,1151.13
2026-03-08,23:50:00,5174.00,1151.13
2026-03-08,23:55:00,5174.00,1151.13
2026-03-09,00:00:00,5174.00,1151.13
2026-03-09,00:05:00,5174.00,1151.13
2026-03-09,00:10:00,5174.00,1151.13
2026-03-09,00:15:00,5174.00,1151.13
2026-03-09,00:20:00,5174.00,1151.13
2026-03-09,00:25:00,5174.00,1151.13
2026-03-09,00:30:00,5174.00,1151.13
2026-03-09,00:35:00,5174.00,1151.13
2026-03-09,00:40:00,5174.00,1151.13
2026-03-09,00:45:00,5174.00,1151.13
2026-03-09,00:50:00,5174.00,1151.13
2026-03-09,00:55:00,5174.00,1151.13
2026-03-09,01:00:00,5174.00,1151.13
2026-03-09,01:05:00,5174.00,1151.13
2026-03-09,01:10:00,5174.00,1151.13
2026-03-09,01:15:00,5174.00,1151.13
2026-03-09,01:20:00,5174.00,1151.13
2026-03-09,01:25:00,5174.00,1151.13
2026-03-09,01:30:00,5174.00,1151.13
2026-03-09,01:35:00,5174.00,1151.13
2026-03-09,01:40:00,5174.00,1151.13
2026-03-09,01:45:00,5174.00,1151.13
2026-03-09,01:50:00,5174.00,1151.13
2026-03-09,01:55:00,5174.00,1151.13
2026-03-09,02:00:00,5174.00,1151.13
2026-03-09,02:05:00,5174.00,1151.13
2026-03-09,02:10:00,5174.00,1151.13
2026-03-09,02:15:00,5174.00,1151.13
2026-03-09,02:20:00,5174.00,1151.13
2026-03-09,02:25:00,5174.00,1151.13
2026-03-09,02:30:00,5174.00,1151.13
2026-03-09,02:35:00,5174.00,1151.13
2026-03-09,02:40:00,5174.00,1151.13
2026-03-09,02:45:00,5174.00,1151.13
2026-03-09,02:50:00,5174.00,1151.13
2026-03-09,02:55:00,5174.00,1151.13
2026-03-09,03:00:00,5174.00,1151.13
2026-03-09,03:05:00,5174.00,1151.13
2026-03-09,03:10:00,5174.00,1151.13
2026-03-09,03:15:00,5174.00,1151.13
2026-03-09,03:20:00,5174.00,1151.13
2026-03-09,03:25:00,5174.00,1151.13
2026-03-09,03:30:00,5174.00,1151.13
2026-03-09,03:35:00,5174.00,1151.13
2026-03-09,03:40:00,5174.00,1151.13
2026-03-09,03:45:00,5174.00,1151.13
2026-03-09,03:50:00,5174.00,1151.13
2026-03-09,03:55:00,5174.00,1151.13
2026-03-09,04:00:00,5174.00,1151.13
2026-03-09,04:05:00,5174.00,1151.13
2026-03-09,04:10:00,5174.00,1151.13
2026-03-09,04:15:00,5174.00,1151.13
2026-03-09,04:20:00,5174.00,1151.13
2026-03-09,04:25:00,5174.00,1151.13
2026-03-09,04:30:00,5174.00,1151.13
2026-03-09,04:35:00,5174.00,1151.13
2026-03-09,04:40:00,5174.00,1151.13
2026-03-09,04:45:00,5174.00,1151.13
2026-03-09,04:50:00,5174.00,1151.13
2026-03-09,04:55:00,5174.00,1151.13
2026-03-09,05:00:00,5174.00,1151.13
2026-03-09,05:05:00,5174.00,1151.13
2026-03-09,05:10:00,5174.00,1151.13
2026-03-09,05:15:00,5174.00,1151.13
2026-03-09,05:20:00,5174.00,1151.13
2026-03-09,05:25:00,5174.00,1151.13
2026-03-09,05:30:00,5174.00,1151.13
2026-03-09,05:35:00,5174.00,1151.13
2026-03-09,05:40:00,5174.00,1151.13
2026-03-09,05:45:00,5174.00,1151.13
2026-03-09,05:50:00,5174.00,1151.13
2026-03-09,05:55:00,5174.00,1151.13
2026-03-09,06:00:00,5174.00,1151.13
2026-03-09,06:05:00,5177.30,1151.86
2026-03-09,06:10:00,5143.10,1144.25
2026-03-09,06:15:00,5162.90,1148.66
2026-03-09,06:20:00,5130.40,1141.43
2026-03-09,06:25:00,5151.70,1146.17
2026-03-09,06:30:00,5156.20,1147.17
2026-03-09,06:35:00,5156.40,1147.21
2026-03-09,06:40:00,5139.30,1143.41
2026-03-09,06:45:00,5109.90,1136.87
2026-03-09,06:50:00,5125.10,1140.25
2026-03-09,06:55:00,5115.90,1138.20
2026-03-09,07:00:00,5132.40,1141.87
2026-03-09,07:05:00,5117.80,1138.62
2026-03-09,07:10:00,5116.00,1138.22
2026-03-09,07:15:00,5099.80,1134.62
2026-03-09,07:20:00,5102.20,1135.15
2026-03-09,07:25:00,5103.60,1135.46
2026-03-09,07:30:00,5101.30,1134.95
2026-03-09,07:35:00,5099.50,1134.55
2026-03-09,07:40:00,5080.10,1130.24
2026-03-09,07:45:00,5058.20,1125.36
2026-03-09,07:50:00,5068.60,1127.68
2026-03-09,07:55:00,5065.60,1127.01
2026-03-09,10:00:00,5074.00,1127.25
2026-03-09,10:05:00,5056.90,1123.45
2026-03-09,10:10:00,5080.00,1128.58
2026-03-09,10:15:00,5095.90,1132.11
2026-03-09,10:20:00,5085.50,1129.80
2026-03-09,10:25:00,5079.10,1128.38
2026-03-09,10:30:00,5077.30,1127.98
2026-03-09,10:35:00,5084.30,1129.54
2026-03-09,10:40:00,5090.60,1130.94
2026-03-09,10:45:00,5090.70,1130.96
2026-03-09,10:50:00,5094.90,1131.89
2026-03-09,10:55:00,5093.50,1131.58
2026-03-09,11:00:00,5095.90,1132.11
2026-03-09,11:05:00,5096.50,1132.25
2026-03-09,11:10:00,5090.40,1130.89
2026-03-09,11:15:00,5088.30,1130.42
2026-03-09,11:20:00,5096.10,1132.16
2026-03-09,11:25:00,5095.30,1131.98
2026-03-09,11:30:00,5096.70,1132.29
2026-03-09,11:35:00,5089.70,1130.74
2026-03-09,11:40:00,5088.10,1130.38
2026-03-09,11:45:00,5088.30,1130.42
2026-03-09,11:50:00,5092.90,1131.45
2026-03-09,11:55:00,5092.50,1131.36
2026-03-09,12:00:00,5093.20,1131.51
2026-03-09,12:05:00,5089.30,1130.65
2026-03-09,12:10:00,5096.90,1132.33
2026-03-09,12:15:00,5093.40,1131.56
2026-03-09,12:20:00,5092.20,1131.29
2026-03-09,12:25:00,5093.40,1131.56
2026-03-09,12:30:00,5090.60,1130.94
2026-03-09,12:35:00,5093.20,1131.51
2026-03-09,12:40:00,5092.40,1131.34
2026-03-09,12:45:00,5091.20,1131.07
2026-03-09,12:50:00,5088.90,1130.56
2026-03-09,12:55:00,5087.70,1130.29
2026-03-09,13:00:00,5089.60,1130.71
2026-03-09,13:05:00,5089.80,1130.76
2026-03-09,13:10:00,5102.40,1133.56
2026-03-09,13:15:00,5098.50,1132.69
2026-03-09,13:20:00,5092.10,1131.27
2026-03-09,13:25:00,5098.00,1132.58
2026-03-09,13:30:00,5098.20,1132.62
2026-03-09,13:35:00,5108.50,1134.91
2026-03-09,13:40:00,5109.80,1135.20
2026-03-09,13:45:00,5116.90,1136.78
2026-03-09,13:50:00,5136.20,1141.07
2026-03-09,13:55:00,5132.30,1140.20
2026-03-09,14:00:00,5125.10,1138.60
2026-03-09,14:05:00,5122.00,1137.91
2026-03-09,14:10:00,5129.00,1139.47
2026-03-09,14:15:00,5129.20,1139.51
2026-03-09,14:20:00,5131.10,1139.93
2026-03-09,14:25:00,5127.90,1139.22
2026-03-09,14:30:00,5127.50,1139.13
2026-03-09,14:35:00,5128.50,1139.36
2026-03-09,14:40:00,5116.80,1136.76
2026-03-09,14:45:00,5107.50,1134.69
2026-03-09,14:50:00,5105.00,1134.13
2026-03-09,14:55:00,5101.20,1133.29
2026-03-09,15:00:00,5102.00,1133.47
2026-03-09,15:05:00,5091.90,1131.22
2026-03-09,15:10:00,5098.20,1132.62
2026-03-09,15:15:00,5099.60,1132.93
2026-03-09,15:20:00,5099.20,1132.85
2026-03-09,15:25:00,5100.10,1133.05
2026-03-09,15:30:00,5106.40,1134.45
2026-03-09,15:35:00,5103.10,1133.71
2026-03-09,15:40:00,5104.60,1134.05
2026-03-09,15:45:00,5104.40,1134.00
2026-03-09,15:50:00,5096.30,1132.20
2026-03-09,15:55:00,5098.00,1132.58
2026-03-09,16:00:00,5099.10,1132.82
2026-03-09,16:05:00,5110.40,1135.33
2026-03-09,16:10:00,5101.70,1133.40
2026-03-09,16:15:00,5101.80,1133.42
2026-03-09,16:20:00,5105.90,1134.33
2026-03-09,16:25:00,5096.80,1132.31
2026-03-09,16:30:00,5094.70,1131.85
2026-03-09,16:35:00,5091.10,1131.05
2026-03-09,16:40:00,5095.60,1132.05
2026-03-09,16:45:00,5094.10,1131.71
2026-03-09,16:50:00,5098.70,1132.73
2026-03-09,16:55:00,5097.30,1132.42
2026-03-09,17:00:00,5098.30,1132.65
2026-03-09,17:05:00,5100.40,1133.11
2026-03-09,17:10:00,5109.90,1135.22
2026-03-09,17:15:00,5112.60,1135.82
2026-03-09,17:20:00,5118.20,1137.07
2026-03-09,17:25:00,5119.80,1137.42
2026-03-09,17:30:00,5126.50,1138.91
2026-03-09,17:35:00,5132.60,1140.27
2026-03-09,17:40:00,5126.60,1138.93
2026-03-09,17:45:00,5109.50,1135.13
2026-03-09,17:50:00,5100.80,1133.20
2026-03-09,17:55:00,5104.80,1134.09
2026-03-09,18:00:00,5105.00,1134.13
2026-03-09,18:05:00,5105.70,1134.29
2026-03-09,18:10:00,5109.60,1135.16
2026-03-09,18:15:00,5109.60,1135.16
2026-03-09,18:20:00,5106.80,1134.53
2026-03-09,18:25:00,5103.50,1133.80
2026-03-09,18:30:00,5101.70,1133.40
2026-03-09,18:35:00,5095.60,1132.05
2026-03-09,18:40:00,5093.00,1131.47
2026-03-09,18:45:00,5095.50,1132.02
2026-03-09,18:50:00,5094.60,1131.82
2026-03-09,18:55:00,5093.90,1131.67
2026-03-09,19:00:00,5094.50,1131.80
2026-03-09,19:05:00,5096.90,1132.33
2026-03-09,19:10:00,5096.20,1132.18
2026-03-09,19:15:00,5094.70,1131.85
2026-03-09,19:20:00,5090.50,1130.91
2026-03-09,19:25:00,5084.70,1129.62
2026-03-09,19:30:00,5084.00,1129.47
2026-03-09,19:35:00,5086.10,1129.94
2026-03-09,19:40:00,5089.80,1130.76
2026-03-09,19:45:00,5087.10,1130.16
2026-03-09,19:50:00,5089.70,1130.74
2026-03-09,19:55:00,5091.20,1131.07
2026-03-09,20:00:00,5090.40,1130.89
2026-03-09,20:05:00,5098.00,1132.58
2026-03-09,20:10:00,5098.80,1132.76
2026-03-09,20:15:00,5098.40,1132.67
2026-03-09,20:20:00,5099.80,1132.98
2026-03-09,20:25:00,5103.80,1133.87
2026-03-09,20:30:00,5109.50,1135.13
2026-03-09,20:35:00,5111.70,1135.62
2026-03-09,20:40:00,5110.20,1135.29
2026-03-09,20:45:00,5106.20,1134.40
2026-03-09,20:50:00,5103.40,1133.78
2026-03-09,20:55:00,5097.00,1132.36
2026-03-09,21:00:00,5095.40,1132.00
2026-03-09,21:05:00,5098.20,1132.62
2026-03-09,21:10:00,5094.80,1131.87
2026-03-09,21:15:00,5093.70,1131.62
2026-03-09,21:20:00,5094.40,1131.78
2026-03-09,21:25:00,5087.90,1130.34
2026-03-09,21:30:00,5094.00,1131.69
2026-03-09,21:35:00,5102.00,1133.47
2026-03-09,21:40:00,5100.80,1133.20
2026-03-09,21:45:00,5081.10,1128.82
2026-03-09,21:50:00,5080.20,1128.62
2026-03-09,21:55:00,5073.50,1127.14
2026-03-09,22:00:00,5079.10,1128.38
2026-03-09,22:05:00,5085.00,1129.69
2026-03-09,22:10:00,5071.10,1126.60
2026-03-09,22:15:00,5069.30,1126.20
2026-03-09,22:20:00,5079.00,1128.36
2026-03-09,22:25:00,5075.50,1127.58
2026-03-09,22:30:00,5084.40,1129.56
2026-03-09,22:35:00,5090.30,1130.87
2026-03-09,22:40:00,5096.50,1132.25
2026-03-09,22:45:00,5107.70,1134.73
2026-03-09,22:50:00,5102.70,1133.62
2026-03-09,22:55:00,5093.00,1131.47
2026-03-09,23:00:00,5095.70,1132.07
2026-03-09,23:05:00,5087.80,1130.31
2026-03-09,23:10:00,5083.60,1129.38
2026-03-09,23:15:00,5091.40,1131.11
2026-03-09,23:20:00,5086.10,1129.94
2026-03-09,23:25:00,5095.20,1131.96
2026-03-09,23:30:00,5099.50,1132.91
2026-03-09,23:35:00,5099.10,1132.82
2026-03-09,23:40:00,5097.70,1132.51
2026-03-09,23:45:00,5096.70,1132.29
2026-03-09,23:50:00,5098.00,1132.58
2026-03-09,23:55:00,5099.90,1133.00
2026-03-10,00:00:00,5104.40,1134.00
2026-03-10,00:05:00,5105.30,1134.20
2026-03-10,00:10:00,5106.90,1134.56
2026-03-10,00:15:00,5106.40,1134.45
2026-03-10,00:20:00,5135.70,1142.61
2026-03-10,00:25:00,5132.10,1141.81
2026-03-10,00:30:00,5131.20,1141.60
2026-03-10,00:35:00,5127.40,1140.76
2026-03-10,00:40:00,5136.90,1142.87
2026-03-10,00:45:00,5137.70,1143.05
2026-03-10,00:50:00,5134.90,1142.43
2026-03-10,00:55:00,5131.50,1141.67
2026-03-10,01:00:00,5106.90,1134.56
2026-03-10,01:05:00,5106.40,1134.45
2026-03-10,01:10:00,5101.80,1133.42
2026-03-10,01:15:00,5101.60,1133.38
2026-03-10,01:20:00,5101.00,1133.25
2026-03-10,01:25:00,5095.20,1131.96
2026-03-10,01:30:00,5096.50,1132.25
2026-03-10,01:35:00,5093.50,1131.58
2026-03-10,01:40:00,5096.50,1132.25
2026-03-10,01:45:00,5092.10,1131.27
2026-03-10,01:50:00,5096.70,1132.29
2026-03-10,01:55:00,5099.30,1132.87
2026-03-10,02:00:00,5099.20,1132.85
2026-03-10,02:05:00,5096.80,1132.31
2026-03-10,02:10:00,5094.30,1131.76
2026-03-10,02:15:00,5097.40,1132.45
2026-03-10,02:20:00,5102.40,1133.56
2026-03-10,02:25:00,5107.50,1134.69
2026-03-10,02:30:00,5107.20,1134.62
2026-03-10,02:35:00,5108.20,1134.85
2026-03-10,02:40:00,5115.00,1136.36
2026-03-10,02:45:00,5120.80,1137.64
2026-03-10,02:50:00,5118.10,1137.04
2026-03-10,02:55:00,5125.60,1138.71
2026-03-10,03:00:00,5125.90,1138.78
2026-03-10,03:05:00,5129.10,1139.49
2026-03-10,03:10:00,5123.20,1138.18
2026-03-10,03:15:00,5124.90,1138.56
2026-03-10,03:20:00,5126.50,1138.91
2026-03-10,03:25:00,5139.40,1141.78
2026-03-10,03:30:00,5138.80,1141.64
2026-03-10,03:35:00,5136.90,1141.22
2026-03-10,03:40:00,5127.90,1139.22
2026-03-10,03:45:00,5138.60,1141.60
2026-03-10,03:50:00,5136.70,1141.18
2026-03-10,03:55:00,5136.60,1141.15
2026-03-10,04:00:00,5142.80,1142.53
2026-03-10,04:05:00,5142.90,1142.55
2026-03-10,04:10:00,5146.50,1143.35
2026-03-10,04:15:00,5139.10,1141.71
2026-03-10,04:20:00,5140.30,1141.98
2026-03-10,04:25:00,5138.80,1141.64
2026-03-10,04:30:00,5138.60,1141.60
2026-03-10,04:35:00,5138.50,1141.58
2026-03-10,04:40:00,5137.90,1141.44
2026-03-10,04:45:00,5138.50,1141.58
2026-03-10,04:50:00,5139.70,1141.84
2026-03-10,04:55:00,5136.80,1141.20
2026-03-10,05:00:00,5137.90,1141.44
2026-03-10,05:05:00,5138.00,1141.47
2026-03-10,05:10:00,5138.00,1141.47
2026-03-10,05:15:00,5138.00,1141.47
2026-03-10,05:20:00,5138.00,1141.47
2026-03-10,05:25:00,5138.00,1141.47
2026-03-10,05:30:00,5138.00,1141.47
2026-03-10,05:35:00,5138.00,1141.47
2026-03-10,05:40:00,5138.00,1141.47
2026-03-10,05:45:00,5138.00,1141.47
2026-03-10,05:50:00,5138.00,1141.47
2026-03-10,05:55:00,5138.00,1141.47
2026-03-10,06:00:00,5138.00,1141.47
2026-03-10,06:05:00,5125.00,1138.58
2026-03-10,06:10:00,5133.90,1140.55
2026-03-10,06:15:00,5131.20,1139.96
2026-03-10,06:20:00,5128.00,1139.24
2026-03-10,06:25:00,5125.20,1138.62
2026-03-10,06:30:00,5133.30,1140.42
2026-03-10,06:35:00,5134.30,1140.64
2026-03-10,06:40:00,5132.10,1140.16
2026-03-10,06:45:00,5139.00,1141.69
2026-03-10,06:50:00,5142.60,1142.49
2026-03-10,06:55:00,5145.00,1143.02
2026-03-10,07:00:00,5151.50,1144.46
2026-03-10,07:05:00,5143.00,1142.58
2026-03-10,07:10:00,5144.50,1142.91
2026-03-10,07:15:00,5150.30,1144.20
2026-03-10,07:20:00,5153.70,1144.95
2026-03-10,07:25:00,5147.30,1143.53
2026-03-10,07:30:00,5146.20,1143.29
2026-03-10,07:35:00,5145.70,1143.18
2026-03-10,07:40:00,5148.20,1143.73
2026-03-10,07:45:00,5144.60,1142.93
2026-03-10,07:50:00,5140.90,1142.11
2026-03-10,07:55:00,5140.00,1141.91
2026-03-10,10:00:00,5181.80,1152.86
2026-03-10,10:05:00,5182.00,1152.91
2026-03-10,10:10:00,5173.30,1150.97
2026-03-10,10:15:00,5173.70,1151.06
2026-03-10,10:20:00,5179.40,1152.33
2026-03-10,10:25:00,5178.60,1152.15
2026-03-10,10:30:00,5179.10,1152.26
2026-03-10,10:35:00,5181.70,1152.84
2026-03-10,10:40:00,5178.10,1152.04
2026-03-10,10:45:00,5179.50,1152.35
2026-03-10,10:50:00,5182.10,1152.93
2026-03-10,10:55:00,5175.20,1151.39
2026-03-10,11:00:00,5167.20,1149.61
2026-03-10,11:05:00,5171.50,1150.57
2026-03-10,11:10:00,5174.20,1151.17
2026-03-10,11:15:00,5167.10,1149.59
2026-03-10,11:20:00,5168.40,1149.88
2026-03-10,11:25:00,5168.00,1149.79
2026-03-10,11:30:00,5164.90,1149.10
2026-03-10,11:35:00,5164.30,1148.97
2026-03-10,11:40:00,5164.10,1148.92
2026-03-10,11:45:00,5163.40,1148.77
2026-03-10,11:50:00,5160.10,1148.03
2026-03-10,11:55:00,5160.80,1148.19
2026-03-10,12:00:00,5159.70,1147.95
2026-03-10,12:05:00,5156.90,1147.32
2026-03-10,12:10:00,5157.70,1147.50
2026-03-10,12:15:00,5163.10,1148.70
